N,P,K,temperature,humidity,rainfall,ph,soil_type,month,season,label
94,137,42,15.99,60.27,144.96,7.33,loamy,8,kharif,maize
100,114,113,28.78,64.9,153.66,6.75,clay,3,zaid,maize
101,131,125,35.57,60.04,214.57,7.05,loamy,9,kharif,cotton
121,20,10,19.45,43.25,27.96,4.57,loamy,8,kharif,cotton
12,54,24,11.41,43.4,231.05,5.48,loamy,12,rabi,wheat
52,50,21,22.61,37.13,34.11,5.84,loamy,5,zaid,maize
131,19,32,19.11,39.52,143.36,4.98,sandy,3,zaid,maize
80,26,63,13.71,35.06,57.31,5.0,loamy,7,kharif,maize
46,57,78,35.67,52.59,267.69,5.3,sandy,12,rabi,wheat
71,78,45,24.16,62.03,124.53,6.49,clay,9,kharif,maize
31,63,97,15.2,82.4,287.25,4.62,clay,5,zaid,maize
44,40,126,22.37,91.58,48.11,7.29,sandy,1,rabi,wheat
22,23,142,35.08,78.52,267.78,6.56,sandy,10,rabi,wheat
100,66,21,23.27,91.32,284.91,8.28,sandy,11,rabi,rice
121,120,106,18.75,44.75,140.39,6.73,sandy,7,kharif,maize
94,91,57,29.45,66.02,281.34,7.99,clay,8,kharif,cotton
28,89,27,26.84,88.41,235.71,5.85,clay,10,rabi,rice
85,112,148,20.24,55.91,132.23,4.84,clay,7,kharif,maize
40,142,5,16.58,36.76,209.74,6.77,sandy,9,kharif,maize
104,31,143,13.76,48.83,153.01,7.03,sandy,11,rabi,wheat
76,57,191,36.14,64.65,224.51,6.92,sandy,6,kharif,maize
39,43,16,30.48,36.19,55.21,6.04,sandy,3,zaid,maize
20,35,37,28.78,55.19,258.18,8.29,clay,4,zaid,maize
106,141,118,21.9,59.63,53.91,7.15,loamy,6,kharif,cotton
93,84,153,14.25,50.25,245.09,7.37,clay,9,kharif,cotton
35,101,94,18.75,87.8,222.58,7.47,loamy,12,rabi,wheat
94,22,199,33.34,69.21,83.95,5.35,loamy,6,kharif,cotton
120,74,13,18.96,90.91,209.41,7.32,loamy,8,kharif,rice
112,133,196,12.77,52.7,86.0,5.7,clay,12,rabi,wheat
79,114,73,11.0,64.59,161.27,7.02,clay,7,kharif,maize
111,60,31,23.92,87.55,139.38,4.55,loamy,4,zaid,maize
120,16,91,38.12,41.39,287.75,6.42,clay,7,kharif,cotton
17,38,151,34.52,39.75,3.35,4.78,loamy,6,kharif,rice
52,12,72,16.67,30.84,224.05,7.42,sandy,7,kharif,maize
57,83,168,23.42,43.31,21.72,5.16,loamy,4,zaid,maize
43,127,129,10.16,62.19,285.36,8.19,sandy,1,rabi,wheat
84,121,167,29.25,87.03,47.99,8.37,loamy,9,kharif,rice
33,67,10,32.27,68.77,146.47,5.93,loamy,12,rabi,maize
102,69,74,12.93,47.05,205.14,4.85,loamy,1,rabi,wheat
135,43,112,31.62,86.8,165.33,8.1,loamy,6,kharif,rice
113,19,63,23.35,49.03,36.6,5.17,sandy,1,rabi,wheat
40,136,99,33.17,31.62,45.37,5.83,sandy,12,rabi,wheat
131,140,137,12.89,88.39,2.99,7.64,clay,12,rabi,wheat
53,108,67,35.9,47.34,190.94,8.45,loamy,2,rabi,wheat
14,87,140,28.29,31.0,88.94,5.92,loamy,11,rabi,wheat
35,76,173,16.73,55.27,199.78,6.71,loamy,4,zaid,maize
23,65,18,13.52,81.28,64.76,5.54,clay,3,zaid,maize
53,18,102,18.64,30.24,173.88,5.3,loamy,5,zaid,maize
82,93,81,15.86,53.06,37.62,7.35,sandy,10,rabi,wheat
136,18,50,28.06,55.48,196.7,4.91,clay,9,kharif,maize
12,61,60,28.34,35.93,28.23,7.81,loamy,12,rabi,cotton
107,90,128,35.51,70.97,68.23,6.59,sandy,8,kharif,maize
62,77,117,37.28,42.98,222.66,7.79,loamy,7,kharif,cotton
33,89,114,26.52,41.37,281.87,5.6,loamy,9,kharif,rice
88,80,74,18.36,91.6,118.58,4.75,loamy,6,kharif,maize
90,67,82,30.83,59.46,53.63,6.88,clay,10,rabi,wheat
63,125,81,10.83,45.67,105.27,6.87,loamy,7,kharif,maize
45,93,177,26.42,53.73,68.5,8.21,loamy,4,zaid,maize
27,103,47,17.27,83.79,115.48,6.71,sandy,9,kharif,maize
69,125,196,11.56,89.23,105.17,6.34,sandy,6,kharif,maize
136,26,98,24.11,54.29,195.51,6.25,sandy,2,rabi,wheat
72,21,79,23.26,92.76,265.03,7.0,loamy,4,zaid,maize
42,5,197,28.39,88.9,17.73,4.87,sandy,1,rabi,maize
133,33,48,22.13,36.61,205.04,6.35,sandy,10,rabi,maize
126,123,193,26.17,77.74,146.85,7.97,sandy,6,kharif,maize
10,100,102,36.59,59.25,168.97,6.13,sandy,4,zaid,maize
89,35,10,10.14,80.36,25.26,5.49,sandy,4,zaid,maize
11,125,123,16.89,31.83,282.99,5.19,sandy,10,rabi,wheat
97,58,129,29.07,55.91,131.86,5.31,loamy,11,rabi,cotton
32,59,108,24.87,60.17,127.97,7.8,clay,3,zaid,maize
48,74,85,38.4,52.45,295.58,5.69,clay,11,rabi,wheat
125,110,89,38.31,48.03,264.63,5.07,sandy,2,rabi,wheat
32,29,189,24.97,34.03,106.61,5.4,clay,9,kharif,rice
111,16,18,35.73,31.02,74.32,5.27,sandy,6,kharif,cotton
93,77,24,33.29,54.21,63.91,7.23,clay,6,kharif,cotton
16,5,96,33.06,36.48,90.24,7.13,loamy,8,kharif,cotton
13,79,185,29.06,36.86,266.62,7.53,clay,6,kharif,cotton
103,125,113,21.88,93.48,216.61,5.11,clay,12,rabi,rice
22,133,111,23.12,80.86,248.02,8.36,sandy,3,zaid,maize
139,127,13,15.76,61.85,206.27,5.42,sandy,3,zaid,maize
24,141,119,28.77,52.77,213.58,4.57,clay,4,zaid,maize
37,115,80,30.28,92.69,266.07,8.18,loamy,10,rabi,rice
51,97,34,20.91,36.6,61.55,4.54,sandy,6,kharif,maize
136,47,99,14.87,81.77,42.49,7.51,loamy,8,kharif,cotton
74,51,174,16.1,69.39,157.89,5.14,sandy,1,rabi,wheat
86,74,29,39.06,88.69,4.34,6.1,loamy,9,kharif,rice
39,37,141,26.92,52.73,108.47,4.89,clay,8,kharif,maize
138,31,127,27.15,33.12,194.03,7.01,sandy,8,kharif,maize
106,135,19,10.47,34.93,14.56,6.59,clay,5,zaid,maize
45,122,204,11.64,88.43,163.82,4.93,sandy,1,rabi,wheat
41,25,66,22.55,47.74,170.47,8.32,sandy,6,kharif,cotton
125,90,81,39.4,76.08,263.51,6.18,clay,6,kharif,rice
136,33,175,32.54,81.87,294.39,6.67,clay,6,kharif,rice
23,58,75,26.09,85.33,49.61,7.21,clay,9,kharif,rice
47,59,113,20.36,91.84,162.1,7.7,clay,9,kharif,rice
29,129,40,35.54,82.65,49.55,5.52,clay,1,rabi,wheat
120,121,53,28.45,72.88,135.45,6.44,clay,1,rabi,maize
134,129,153,20.54,52.98,99.62,8.4,sandy,7,kharif,maize
24,30,10,12.88,81.52,224.28,7.34,loamy,10,rabi,wheat
31,144,117,23.03,60.48,205.88,7.34,loamy,5,zaid,maize
95,139,24,25.37,39.96,239.86,4.86,sandy,12,rabi,maize
80,30,153,30.57,63.42,258.7,8.13,clay,4,zaid,maize
53,134,186,11.85,39.62,205.33,6.64,clay,12,rabi,wheat
126,93,120,10.15,63.44,82.06,7.62,clay,4,zaid,cotton
130,66,143,20.83,57.09,250.86,5.59,clay,7,kharif,rice
104,7,133,11.36,42.68,168.9,4.8,sandy,10,rabi,wheat
31,11,122,31.03,77.72,161.49,6.29,sandy,3,zaid,maize
33,99,140,37.74,72.89,48.36,8.02,clay,7,kharif,rice
73,22,60,14.17,31.25,118.19,7.09,sandy,5,zaid,maize
104,75,71,31.11,38.15,251.38,7.04,loamy,7,kharif,cotton
79,71,65,35.38,50.83,169.57,7.82,sandy,4,zaid,maize
27,55,110,11.23,60.29,253.64,5.95,clay,6,kharif,maize
41,81,129,37.53,95.0,252.25,7.81,sandy,11,rabi,rice
86,143,204,35.76,50.47,132.37,6.32,clay,11,rabi,wheat
89,30,65,19.28,78.89,0.75,7.66,clay,2,rabi,wheat
124,6,63,30.51,55.39,270.43,4.58,clay,2,rabi,wheat
96,16,204,34.22,36.24,275.43,6.56,sandy,6,kharif,rice
17,98,157,33.68,90.18,85.53,6.96,loamy,2,rabi,wheat
48,55,61,12.86,86.11,236.93,7.47,clay,10,rabi,wheat
85,108,95,37.67,60.55,168.86,5.09,sandy,7,kharif,rice
58,64,28,31.97,79.85,205.35,8.11,sandy,4,zaid,maize
94,101,154,26.94,81.17,190.23,4.56,sandy,7,kharif,rice
105,130,108,20.65,82.07,149.67,4.75,loamy,5,zaid,maize
120,28,149,34.49,91.59,94.19,7.28,sandy,1,rabi,wheat
123,95,186,20.2,56.45,130.0,8.21,sandy,11,rabi,wheat
95,12,119,30.58,40.05,108.76,4.67,clay,10,rabi,wheat
87,8,114,10.7,87.11,293.5,7.67,clay,11,rabi,wheat
53,52,134,36.24,56.65,198.82,6.11,sandy,1,rabi,wheat
136,47,69,27.4,92.02,164.34,6.5,loamy,10,rabi,rice
109,78,173,16.45,39.04,129.15,6.55,sandy,6,kharif,maize
84,111,118,28.96,61.55,149.26,7.97,sandy,4,zaid,maize
91,100,63,30.81,53.62,205.66,6.13,loamy,4,zaid,maize
124,108,24,15.69,93.25,225.78,7.25,sandy,9,kharif,rice
14,67,184,12.08,89.62,49.24,5.59,sandy,3,zaid,maize
46,141,146,35.59,30.02,34.61,6.35,clay,12,rabi,wheat
10,42,169,15.57,58.98,285.39,7.2,loamy,5,zaid,maize
29,68,182,26.79,74.2,136.57,6.72,sandy,7,kharif,maize
59,114,41,16.28,40.45,141.71,5.91,loamy,12,rabi,wheat
135,54,56,34.47,45.13,64.99,7.09,sandy,5,zaid,maize
67,90,117,16.54,63.61,242.01,5.47,clay,9,kharif,maize
124,61,135,30.35,66.83,255.2,6.49,clay,7,kharif,cotton
58,26,194,10.22,86.86,272.34,7.12,sandy,12,rabi,wheat
139,29,25,35.76,41.47,257.31,4.73,sandy,6,kharif,maize
129,85,148,31.32,62.83,155.74,7.62,clay,11,rabi,cotton
91,131,103,22.33,77.92,229.98,7.72,clay,8,kharif,rice
133,118,153,20.45,45.02,78.13,6.44,loamy,12,rabi,wheat
112,129,101,10.17,50.41,232.68,6.27,loamy,12,rabi,wheat
31,119,203,22.62,70.16,247.61,7.35,clay,5,zaid,maize
111,97,85,21.2,32.9,285.57,5.11,sandy,5,zaid,maize
29,135,175,39.09,67.82,14.43,6.42,loamy,4,zaid,maize
16,31,45,27.94,36.63,77.78,5.07,clay,3,zaid,maize
84,65,171,15.61,36.1,146.96,7.48,clay,2,rabi,wheat
123,130,30,34.13,54.01,269.43,6.71,clay,5,zaid,maize
11,109,158,18.22,77.19,45.85,8.42,clay,5,zaid,maize
102,105,21,16.79,89.63,202.98,7.18,clay,7,kharif,rice
106,115,128,29.12,92.91,156.2,7.98,sandy,11,rabi,rice
116,113,28,38.56,67.7,229.94,4.95,sandy,6,kharif,maize
12,100,57,11.78,35.97,80.02,5.34,loamy,9,kharif,rice
42,121,60,16.0,75.9,31.98,7.63,sandy,11,rabi,wheat
91,42,119,16.77,44.28,20.63,4.81,sandy,12,rabi,wheat
134,26,105,24.32,36.58,154.71,4.69,sandy,8,kharif,maize
83,117,183,22.6,46.12,72.96,8.02,sandy,8,kharif,maize
121,58,76,25.44,94.6,49.59,4.52,clay,6,kharif,cotton
104,30,129,23.95,90.73,166.86,6.11,clay,5,zaid,maize
126,121,175,11.55,89.87,207.2,5.75,loamy,9,kharif,rice
96,103,39,10.53,72.62,269.27,8.26,sandy,4,zaid,maize
69,43,7,30.62,73.18,89.46,5.27,clay,7,kharif,maize
96,106,52,39.66,89.8,66.74,4.65,clay,3,zaid,maize
69,25,197,13.85,49.84,202.71,5.49,sandy,5,zaid,maize
53,84,96,10.48,52.99,175.57,5.47,sandy,10,rabi,wheat
65,56,173,35.9,68.25,59.02,8.4,clay,7,kharif,cotton
49,84,88,33.24,66.37,230.4,6.39,sandy,8,kharif,maize
90,54,28,36.79,52.83,83.7,6.24,clay,4,zaid,maize
27,40,161,11.66,30.98,172.97,8.12,loamy,3,zaid,maize
72,119,132,35.84,72.89,143.21,5.96,sandy,5,zaid,maize
139,46,97,36.6,64.14,33.86,5.35,loamy,8,kharif,maize
80,126,110,10.92,50.77,235.92,6.19,sandy,9,kharif,maize
91,89,152,36.19,62.15,93.77,7.07,loamy,6,kharif,maize
81,72,182,31.83,35.42,99.13,5.09,clay,2,rabi,wheat
75,119,195,23.82,45.51,268.91,6.42,clay,11,rabi,wheat
66,110,45,21.26,75.41,90.51,5.03,loamy,1,rabi,wheat
125,55,108,33.67,68.15,115.23,6.75,clay,10,rabi,cotton
98,21,75,38.05,59.77,16.1,6.44,clay,8,kharif,cotton
94,24,100,19.08,91.03,280.4,6.72,loamy,5,zaid,maize
32,112,84,39.43,45.75,82.05,5.13,sandy,1,rabi,wheat
42,64,162,30.99,71.7,87.85,4.54,clay,9,kharif,maize
25,54,183,23.75,55.52,227.95,7.86,clay,7,kharif,cotton
78,79,36,26.28,60.61,157.23,7.2,loamy,8,kharif,maize
14,105,181,32.07,59.25,223.82,6.43,sandy,4,zaid,maize
19,65,51,19.84,44.2,199.15,7.74,sandy,4,zaid,maize
97,79,119,37.79,93.79,285.57,6.31,sandy,8,kharif,rice
118,73,80,19.64,92.18,262.27,7.03,sandy,7,kharif,rice
126,54,33,38.46,70.12,129.25,4.55,clay,11,rabi,maize
70,11,135,19.81,69.39,124.18,7.55,sandy,6,kharif,maize
97,140,105,26.26,89.01,32.13,6.32,sandy,8,kharif,maize
121,121,26,26.83,58.72,42.75,5.29,clay,7,kharif,cotton
18,70,19,36.28,55.19,158.28,6.52,clay,8,kharif,maize
88,116,90,33.36,40.81,191.25,6.03,clay,2,rabi,wheat
75,120,6,28.92,63.62,146.57,5.01,sandy,6,kharif,maize
82,139,183,11.91,60.76,168.95,4.73,loamy,7,kharif,maize
82,64,169,17.34,77.42,173.71,6.31,loamy,2,rabi,wheat
89,54,97,26.46,53.88,203.78,7.76,clay,10,rabi,rice
69,22,164,32.25,94.04,146.92,5.57,clay,1,rabi,maize
84,100,124,29.55,51.78,25.01,6.55,clay,10,rabi,wheat
70,101,179,15.81,57.28,182.27,5.69,clay,1,rabi,wheat
14,140,194,13.45,49.15,46.66,5.53,sandy,5,zaid,maize
104,65,169,39.07,87.17,55.12,8.17,clay,1,rabi,wheat
15,96,83,33.65,88.78,96.11,6.62,loamy,3,zaid,maize
56,11,75,15.92,47.24,25.18,5.9,sandy,8,kharif,maize
31,102,59,33.33,89.97,15.58,6.6,clay,12,rabi,rice
63,83,161,21.33,61.37,100.57,5.37,clay,8,kharif,maize
65,91,11,10.41,42.42,42.27,4.51,sandy,6,kharif,maize
66,117,154,10.48,34.15,152.85,7.27,sandy,1,rabi,wheat
131,29,169,15.4,43.3,94.24,5.5,loamy,2,rabi,wheat
96,117,39,14.66,87.38,68.06,7.98,loamy,2,rabi,wheat
133,123,202,28.21,61.13,220.01,8.47,clay,8,kharif,maize
138,116,141,37.53,42.42,128.41,5.78,sandy,12,rabi,wheat
120,13,76,28.2,36.25,292.82,6.75,loamy,5,zaid,maize
42,28,136,13.03,86.3,34.1,6.14,clay,9,kharif,rice
116,108,37,18.17,47.99,166.91,5.04,sandy,2,rabi,wheat
51,85,81,27.41,48.44,85.39,5.95,clay,11,rabi,wheat
65,122,62,39.93,71.59,58.55,8.08,loamy,3,zaid,maize
85,13,157,19.83,91.1,33.92,8.27,clay,6,kharif,maize
77,113,166,17.28,36.26,294.61,5.24,clay,1,rabi,wheat
76,141,185,20.41,87.09,88.75,5.2,loamy,5,zaid,maize
48,81,149,28.16,53.24,182.25,6.73,clay,2,rabi,wheat
67,81,156,19.72,33.92,256.28,7.73,loamy,1,rabi,wheat
18,15,88,36.02,79.24,276.95,6.46,loamy,11,rabi,wheat
70,112,18,37.11,82.27,107.29,7.93,clay,10,rabi,wheat
44,101,74,35.51,50.53,247.49,4.95,clay,5,zaid,maize
21,27,82,34.63,59.87,166.47,7.11,clay,1,rabi,wheat
46,74,85,18.34,55.74,11.13,6.22,clay,4,zaid,maize
23,82,63,31.72,45.85,251.92,6.03,loamy,10,rabi,wheat
23,98,36,25.6,93.57,14.61,8.16,loamy,3,zaid,maize
45,69,48,35.4,64.6,64.53,6.78,loamy,6,kharif,maize
50,21,172,10.19,94.21,40.3,7.15,sandy,7,kharif,maize
116,113,95,25.44,53.79,271.47,7.35,loamy,11,rabi,wheat
44,125,88,36.39,58.34,293.54,4.94,sandy,4,zaid,maize
32,83,175,36.79,59.53,235.86,5.75,loamy,7,kharif,maize
23,59,203,28.17,32.11,169.11,6.82,sandy,10,rabi,rice
122,57,159,20.39,81.23,75.36,7.65,clay,10,rabi,cotton
126,16,86,37.45,85.23,287.22,6.15,clay,9,kharif,rice
14,102,6,30.07,62.37,212.79,5.9,loamy,8,kharif,rice
80,39,102,21.62,71.57,72.07,8.16,clay,1,rabi,wheat
66,127,88,11.82,53.5,245.0,4.86,loamy,2,rabi,wheat
60,84,198,26.58,91.68,288.11,4.73,loamy,7,kharif,rice
76,139,68,34.17,47.94,290.62,7.69,sandy,3,zaid,maize
43,48,194,38.23,75.15,269.31,8.08,sandy,5,zaid,maize
28,15,130,17.05,71.65,286.73,6.09,sandy,10,rabi,wheat
11,20,159,39.25,82.34,94.2,7.31,sandy,11,rabi,wheat
35,123,56,22.47,70.98,210.55,5.16,loamy,8,kharif,rice
101,35,45,19.05,51.02,102.44,8.37,loamy,10,rabi,wheat
61,65,65,25.89,50.28,139.15,5.97,sandy,10,rabi,maize
80,101,139,13.93,71.14,261.29,6.29,clay,4,zaid,maize
135,53,88,19.76,78.11,243.66,7.41,clay,12,rabi,maize
71,30,64,23.05,51.98,193.26,6.24,sandy,10,rabi,maize
44,90,17,29.69,36.47,47.61,6.19,loamy,12,rabi,wheat
109,83,51,15.88,79.83,123.18,7.02,sandy,7,kharif,maize
85,81,52,33.16,68.06,265.8,5.57,clay,5,zaid,maize
100,17,182,31.39,60.54,198.38,7.66,sandy,12,rabi,cotton
31,93,74,24.44,35.0,63.64,6.58,loamy,5,zaid,maize
67,89,98,32.44,83.56,30.21,6.13,sandy,8,kharif,maize
107,30,20,21.81,87.63,105.26,6.54,clay,3,zaid,maize
106,73,97,36.41,31.37,39.87,7.83,loamy,10,rabi,wheat
134,137,161,31.94,90.97,116.69,6.68,loamy,3,zaid,maize
101,57,77,14.08,75.58,112.45,5.11,clay,8,kharif,rice
14,42,176,39.28,38.62,278.2,5.79,loamy,11,rabi,wheat
42,92,90,21.41,54.33,24.9,5.92,sandy,8,kharif,maize
39,119,180,15.55,36.73,34.53,4.67,sandy,11,rabi,wheat
112,119,60,29.62,43.44,209.37,7.94,sandy,10,rabi,cotton
60,25,114,24.76,74.73,238.36,5.55,loamy,10,rabi,rice
121,64,143,19.75,66.91,32.24,6.36,sandy,3,zaid,maize
45,106,62,35.17,80.92,132.53,5.07,sandy,5,zaid,maize
110,96,142,26.68,71.0,291.88,6.95,loamy,2,rabi,rice
98,65,46,35.93,38.19,177.08,7.36,loamy,1,rabi,wheat
26,67,187,30.59,66.37,280.06,7.08,sandy,4,zaid,maize
109,45,65,27.82,72.15,68.81,5.13,loamy,11,rabi,rice
53,23,32,24.09,44.87,197.78,4.98,sandy,5,zaid,maize
131,88,27,35.17,60.79,254.48,6.56,sandy,1,rabi,maize
95,98,49,18.25,93.19,281.07,5.58,loamy,1,rabi,rice
88,30,164,19.09,65.16,12.13,5.72,loamy,3,zaid,maize
30,132,200,32.78,57.06,212.61,6.62,clay,8,kharif,cotton
134,51,40,34.61,30.9,162.51,8.19,sandy,8,kharif,rice
55,67,25,26.0,89.33,61.63,7.24,loamy,12,rabi,wheat
104,87,170,30.42,38.77,250.5,6.83,loamy,1,rabi,wheat
111,29,72,22.01,83.53,58.68,7.86,clay,12,rabi,cotton
82,12,102,30.6,61.59,44.73,4.55,loamy,2,rabi,wheat
93,59,43,15.28,46.6,41.46,8.49,clay,3,zaid,wheat
134,31,81,10.07,92.4,205.45,6.3,clay,7,kharif,rice
118,47,7,12.17,52.36,118.71,5.59,loamy,5,zaid,maize
95,117,34,11.76,87.44,63.68,5.96,clay,3,zaid,maize
46,89,37,16.08,53.29,170.5,7.58,clay,3,zaid,maize
101,41,190,31.33,86.78,285.21,6.9,sandy,7,kharif,rice
38,48,183,27.8,48.74,157.24,5.46,sandy,12,rabi,rice
128,82,48,21.1,84.67,29.22,7.52,sandy,10,rabi,cotton
132,8,103,24.43,47.83,247.35,8.14,loamy,8,kharif,cotton
12,60,64,36.07,81.4,285.01,8.33,clay,11,rabi,rice
94,136,6,37.14,93.27,42.55,5.97,clay,3,zaid,maize
77,89,106,32.51,40.3,222.72,8.33,loamy,5,zaid,maize
90,132,200,32.22,36.69,191.37,7.66,sandy,6,kharif,cotton
43,93,93,17.82,46.56,6.52,5.7,clay,2,rabi,wheat
137,24,165,24.0,54.47,191.7,6.56,sandy,1,rabi,wheat
24,104,24,27.19,75.67,295.76,5.4,clay,11,rabi,rice
84,124,58,26.52,35.43,130.29,5.53,sandy,9,kharif,maize
89,37,52,19.96,39.09,213.31,6.11,sandy,5,zaid,maize
67,82,83,37.17,77.6,91.0,6.29,sandy,6,kharif,maize
29,96,55,27.45,90.49,103.14,6.21,loamy,7,kharif,maize
94,72,142,17.76,76.57,94.78,4.78,loamy,1,rabi,wheat
80,47,59,10.1,61.45,62.05,5.76,clay,11,rabi,wheat
116,140,71,16.47,49.33,67.6,7.07,sandy,6,kharif,cotton
38,95,188,10.38,85.17,171.81,7.65,loamy,9,kharif,rice
110,112,192,27.8,62.88,64.6,7.71,sandy,10,rabi,cotton
77,72,19,12.39,94.57,99.43,8.23,clay,9,kharif,maize
130,99,98,16.67,85.27,113.5,6.47,clay,7,kharif,maize
93,91,20,35.68,44.45,174.69,5.93,sandy,4,zaid,maize
58,8,33,34.48,77.5,106.03,7.33,loamy,12,rabi,maize
91,44,145,17.32,63.21,83.53,5.0,clay,10,rabi,wheat
102,56,131,31.87,90.27,171.75,4.89,loamy,9,kharif,rice
123,54,140,28.92,42.39,230.71,5.85,loamy,4,zaid,maize
79,53,24,36.81,32.63,22.13,6.33,clay,10,rabi,wheat
84,52,40,10.64,47.16,253.44,8.49,loamy,10,rabi,wheat
106,58,69,12.03,79.9,127.2,7.55,clay,3,zaid,maize
122,119,24,11.81,38.51,290.22,7.5,clay,12,rabi,wheat
62,67,116,18.59,81.22,253.4,8.0,clay,2,rabi,wheat
75,7,138,13.35,43.05,109.75,6.55,sandy,12,rabi,wheat
128,97,129,22.12,87.07,292.31,5.9,loamy,5,zaid,maize
84,88,32,21.69,90.49,44.96,6.05,loamy,5,zaid,maize
40,67,82,27.93,42.11,278.17,4.68,loamy,10,rabi,wheat
82,19,6,10.42,42.79,191.2,5.27,clay,5,zaid,maize
19,116,25,23.14,89.33,126.94,6.25,loamy,1,rabi,wheat
22,133,41,33.88,79.81,139.69,5.27,clay,10,rabi,rice
43,22,78,30.13,91.06,27.54,4.9,loamy,2,rabi,wheat
113,80,22,11.38,89.62,177.44,7.22,clay,9,kharif,rice
46,68,35,39.46,42.68,149.42,6.83,clay,12,rabi,wheat
23,107,147,11.94,65.19,74.48,7.93,loamy,6,kharif,cotton
46,132,145,37.44,85.7,117.35,6.76,clay,2,rabi,wheat
120,35,9,21.2,36.02,112.2,7.83,sandy,12,rabi,maize
112,11,128,13.88,74.87,115.28,4.64,loamy,6,kharif,maize
125,128,150,21.01,77.75,248.4,6.21,sandy,12,rabi,maize
73,133,140,39.74,82.86,158.83,8.15,clay,6,kharif,rice
39,114,25,38.76,66.31,159.31,5.49,clay,12,rabi,rice
44,20,14,24.92,54.58,42.78,5.42,clay,12,rabi,wheat
88,132,93,15.93,41.7,194.11,7.15,loamy,3,zaid,wheat
65,73,16,27.57,48.15,95.96,4.93,clay,10,rabi,wheat
43,47,32,39.96,89.29,222.21,7.32,clay,12,rabi,wheat
14,103,23,24.64,94.68,26.23,7.15,sandy,9,kharif,maize
63,144,70,31.59,77.94,121.32,6.82,clay,7,kharif,maize
48,27,156,19.36,49.66,142.61,8.01,loamy,4,zaid,maize
94,56,138,26.7,31.27,11.23,8.23,loamy,11,rabi,cotton
73,133,107,34.05,78.68,7.99,7.54,loamy,11,rabi,wheat
62,88,49,19.81,31.43,228.02,6.13,loamy,9,kharif,maize
21,125,194,19.22,58.52,22.03,4.68,sandy,5,zaid,maize
38,138,32,33.95,89.37,261.25,6.68,loamy,8,kharif,rice
101,78,11,28.15,56.14,251.63,6.29,sandy,12,rabi,wheat
47,22,107,17.23,87.57,173.54,6.18,sandy,11,rabi,wheat
116,76,166,39.72,77.62,71.3,5.37,clay,3,zaid,maize
32,26,85,21.52,73.25,33.05,6.29,loamy,12,rabi,wheat
39,100,197,10.31,57.95,251.26,5.92,sandy,10,rabi,wheat
15,27,135,38.57,94.43,226.12,4.61,loamy,12,rabi,rice
39,50,73,18.67,61.15,148.74,5.79,loamy,3,zaid,maize
56,69,91,39.08,88.39,290.45,7.97,clay,9,kharif,rice
128,35,21,20.48,68.86,157.74,7.05,loamy,5,zaid,maize
98,50,140,30.12,76.25,163.27,4.82,sandy,2,rabi,rice
73,66,92,10.94,83.63,218.64,4.62,clay,1,rabi,wheat
136,48,75,22.93,47.26,221.18,7.75,loamy,11,rabi,wheat
38,132,145,23.83,80.87,131.74,7.92,sandy,12,rabi,maize
37,16,74,15.48,69.98,276.91,8.38,loamy,6,kharif,cotton
79,51,204,27.72,90.04,105.72,5.28,loamy,3,zaid,maize
137,85,153,18.33,62.19,41.6,6.18,sandy,11,rabi,wheat
103,93,84,13.46,38.07,265.06,8.16,loamy,6,kharif,rice
99,19,157,25.41,42.75,277.16,4.63,clay,6,kharif,cotton
64,82,168,29.03,78.7,76.15,4.9,loamy,9,kharif,maize
56,99,70,39.77,73.5,223.91,6.62,sandy,3,zaid,maize
128,96,92,17.89,69.62,33.01,8.4,loamy,8,kharif,cotton
34,69,38,18.75,39.36,10.24,5.15,clay,6,kharif,maize
32,52,194,21.55,83.68,7.58,4.97,sandy,1,rabi,maize
39,97,23,24.7,37.63,14.15,6.52,clay,2,rabi,wheat
34,22,62,16.48,40.78,273.86,6.86,loamy,2,rabi,wheat
74,32,171,30.89,45.52,102.96,8.03,sandy,2,rabi,maize
137,75,37,31.61,70.04,62.53,4.66,loamy,12,rabi,maize
85,53,70,29.91,39.38,213.81,6.71,sandy,1,rabi,rice
89,56,173,18.34,49.83,198.81,5.49,sandy,9,kharif,rice
55,62,134,11.37,86.38,216.72,7.5,loamy,9,kharif,rice
27,90,130,24.95,44.83,198.63,6.52,loamy,5,zaid,maize
124,52,175,31.18,53.38,203.99,6.32,clay,11,rabi,cotton
127,84,197,23.94,78.56,81.69,8.21,loamy,6,kharif,cotton
121,142,44,30.58,78.71,224.34,6.38,clay,2,rabi,rice
94,89,179,11.07,63.18,73.35,6.9,clay,5,zaid,maize
73,101,27,37.44,72.17,157.34,4.6,loamy,10,rabi,wheat
12,67,70,26.47,53.09,6.34,8.27,loamy,1,rabi,wheat
116,58,179,33.97,63.37,91.11,5.99,sandy,5,zaid,maize
40,50,89,28.17,33.23,74.06,6.65,loamy,11,rabi,wheat
63,120,103,26.38,84.33,42.65,6.79,loamy,10,rabi,wheat
56,94,12,31.18,66.14,161.47,4.76,sandy,1,rabi,maize
46,42,141,13.84,78.07,89.84,6.68,clay,3,zaid,maize
137,15,52,35.63,58.0,271.55,6.67,loamy,10,rabi,wheat
66,89,163,26.35,78.44,47.31,7.52,sandy,9,kharif,maize
101,60,195,24.03,73.07,113.3,4.82,loamy,7,kharif,rice
